State,County,cooling system type,climate zone,PUE mean
North Dakota,Rolette County,8,,
North Dakota,Rolette County,9,,
North Dakota,Rolette County,10,,
North Dakota,Rolette County,11,,
North Dakota,Rolette County,12,,
North Dakota,Rolette County,13,,
North Dakota,Rolette County,14,,
North Dakota,Sargent County,1,,
North Dakota,Sargent County,2,,
North Dakota,Sargent County,3,,
North Dakota,Sargent County,4,,
North Dakota,Sargent County,5,,
North Dakota,Sargent County,6,,
North Dakota,Sargent County,7,,
North Dakota,Sargent County,8,,
North Dakota,Sargent County,9,,
North Dakota,Sargent County,10,,
North Dakota,Sargent County,11,,
North Dakota,Sargent County,12,,
North Dakota,Sargent County,13,,
North Dakota,Sargent County,14,,
North Dakota,Sheridan County,1,,
North Dakota,Sheridan County,2,,
North Dakota,Sheridan County,3,,
North Dakota,Sheridan County,4,,
North Dakota,Sheridan County,5,,
North Dakota,Sheridan County,6,,
North Dakota,Sheridan County,7,,
North Dakota,Sheridan County,8,,
North Dakota,Sheridan County,9,,
North Dakota,Sheridan County,10,,
North Dakota,Sheridan County,11,,
North Dakota,Sheridan County,12,,
North Dakota,Sheridan County,13,,
North Dakota,Sheridan County,14,,
North Dakota,Sioux County,1,,
North Dakota,Sioux County,2,,
North Dakota,Sioux County,3,,
North Dakota,Sioux County,4,,
North Dakota,Sioux County,5,,
North Dakota,Sioux County,6,,
North Dakota,Sioux County,7,,
North Dakota,Sioux County,8,,
North Dakota,Sioux County,9,,
North Dakota,Sioux County,10,,
North Dakota,Sioux County,11,,
North Dakota,Sioux County,12,,
North Dakota,Sioux County,13,,
North Dakota,Sioux County,14,,
North Dakota,Slope County,1,,
North Dakota,Slope County,2,,
North Dakota,Slope County,3,,
North Dakota,Slope County,4,,
North Dakota,Slope County,5,,
North Dakota,Slope County,6,,
North Dakota,Slope County,7,,
North Dakota,Slope County,8,,
North Dakota,Slope County,9,,
North Dakota,Slope County,10,,
North Dakota,Slope County,11,,
North Dakota,Slope County,12,,
North Dakota,Slope County,13,,
North Dakota,Slope County,14,,
North Dakota,Stark County,1,,
North Dakota,Stark County,2,,
North Dakota,Stark County,3,,
North Dakota,Stark County,4,,
North Dakota,Stark County,5,,
North Dakota,Stark County,6,,
North Dakota,Stark County,7,,
North Dakota,Stark County,8,,
North Dakota,Stark County,9,,
North Dakota,Stark County,10,,
North Dakota,Stark County,11,,
North Dakota,Stark County,12,,
North Dakota,Stark County,13,,
North Dakota,Stark County,14,,
North Dakota,Steele County,1,,
North Dakota,Steele County,2,,
North Dakota,Steele County,3,,
North Dakota,Steele County,4,,
North Dakota,Steele County,5,,
North Dakota,Steele County,6,,
North Dakota,Steele County,7,,
North Dakota,Steele County,8,,
North Dakota,Steele County,9,,
North Dakota,Steele County,10,,
North Dakota,Steele County,11,,
North Dakota,Steele County,12,,
North Dakota,Steele County,13,,
North Dakota,Steele County,14,,
North Dakota,Stutsman County,1,,
North Dakota,Stutsman County,2,,
North Dakota,Stutsman County,3,,
North Dakota,Stutsman County,4,,
North Dakota,Stutsman County,5,,
North Dakota,Stutsman County,6,,
North Dakota,Stutsman County,7,,
North Dakota,Stutsman County,8,,
North Dakota,Stutsman County,9,,
North Dakota,Stutsman County,10,,
North Dakota,Stutsman County,11,,
North Dakota,Stutsman County,12,,
North Dakota,Stutsman County,13,,
North Dakota,Stutsman County,14,,
North Dakota,Towner County,1,,
North Dakota,Towner County,2,,
North Dakota,Towner County,3,,
North Dakota,Towner County,4,,
North Dakota,Towner County,5,,
North Dakota,Towner County,6,,
North Dakota,Towner County,7,,
North Dakota,Towner County,8,,
North Dakota,Towner County,9,,
North Dakota,Towner County,10,,
North Dakota,Towner County,11,,
North Dakota,Towner County,12,,
North Dakota,Towner County,13,,
North Dakota,Towner County,14,,
North Dakota,Traill County,1,,
North Dakota,Traill County,2,,
North Dakota,Traill County,3,,
North Dakota,Traill County,4,,
North Dakota,Traill County,5,,
North Dakota,Traill County,6,,
North Dakota,Traill County,7,,
North Dakota,Traill County,8,,
North Dakota,Traill County,9,,
North Dakota,Traill County,10,,
North Dakota,Traill County,11,,
North Dakota,Traill County,12,,
North Dakota,Traill County,13,,
North Dakota,Traill County,14,,
North Dakota,Walsh County,1,,
North Dakota,Walsh County,2,,
North Dakota,Walsh County,3,,
North Dakota,Walsh County,4,,
North Dakota,Walsh County,5,,
North Dakota,Walsh County,6,,
North Dakota,Walsh County,7,,
North Dakota,Walsh County,8,,
North Dakota,Walsh County,9,,
North Dakota,Walsh County,10,,
North Dakota,Walsh County,11,,
North Dakota,Walsh County,12,,
North Dakota,Walsh County,13,,
North Dakota,Walsh County,14,,
North Dakota,Ward County,1,,
North Dakota,Ward County,2,,
North Dakota,Ward County,3,,
North Dakota,Ward County,4,,
North Dakota,Ward County,5,,
North Dakota,Ward County,6,,
North Dakota,Ward County,7,,
North Dakota,Ward County,8,,
North Dakota,Ward County,9,,
North Dakota,Ward County,10,,
North Dakota,Ward County,11,,
North Dakota,Ward County,12,,
North Dakota,Ward County,13,,
North Dakota,Ward County,14,,
North Dakota,Wells County,1,,
North Dakota,Wells County,2,,
North Dakota,Wells County,3,,
North Dakota,Wells County,4,,
North Dakota,Wells County,5,,
North Dakota,Wells County,6,,
North Dakota,Wells County,7,,
North Dakota,Wells County,8,,
North Dakota,Wells County,9,,
North Dakota,Wells County,10,,
North Dakota,Wells County,11,,
North Dakota,Wells County,12,,
North Dakota,Wells County,13,,
North Dakota,Wells County,14,,
North Dakota,Williams County,1,,
North Dakota,Williams County,2,,
North Dakota,Williams County,3,,
North Dakota,Williams County,4,,
North Dakota,Williams County,5,,
North Dakota,Williams County,6,,
North Dakota,Williams County,7,,
North Dakota,Williams County,8,,
North Dakota,Williams County,9,,
North Dakota,Williams County,10,,
North Dakota,Williams County,11,,
North Dakota,Williams County,12,,
North Dakota,Williams County,13,,
North Dakota,Williams County,14,,
Ohio,Adams County,1,,
Ohio,Adams County,2,,
Ohio,Adams County,3,,
Ohio,Adams County,4,,
Ohio,Adams County,5,,
Ohio,Adams County,6,,
Ohio,Adams County,7,,
Ohio,Adams County,8,,
Ohio,Adams County,9,,
Ohio,Adams County,10,,
Ohio,Adams County,11,,
Ohio,Adams County,12,,
Ohio,Adams County,13,,
Ohio,Adams County,14,,
Ohio,Allen County,1,,
Ohio,Allen County,2,,
Ohio,Allen County,3,,
Ohio,Allen County,4,,
Ohio,Allen County,5,,
Ohio,Allen County,6,,
Ohio,Allen County,7,,
Ohio,Allen County,8,,
Ohio,Allen County,9,,
Ohio,Allen County,10,,
Ohio,Allen County,11,,
Ohio,Allen County,12,,
Ohio,Allen County,13,,
Ohio,Allen County,14,,
Ohio,Ashland County,1,,
Ohio,Ashland County,2,,
Ohio,Ashland County,3,,
Ohio,Ashland County,4,,
Ohio,Ashland County,5,,
Ohio,Ashland County,6,,
Ohio,Ashland County,7,,
Ohio,Ashland County,8,,
Ohio,Ashland County,9,,
Ohio,Ashland County,10,,
Ohio,Ashland County,11,,
Ohio,Ashland County,12,,
Ohio,Ashland County,13,,
Ohio,Ashland County,14,,
Ohio,Ashtabula County,1,,
Ohio,Ashtabula County,2,,
Ohio,Ashtabula County,3,,
Ohio,Ashtabula County,4,,
Ohio,Ashtabula County,5,,
Ohio,Ashtabula County,6,,
Ohio,Ashtabula County,7,,
Ohio,Ashtabula County,8,,
Ohio,Ashtabula County,9,,
Ohio,Ashtabula County,10,,
Ohio,Ashtabula County,11,,
Ohio,Ashtabula County,12,,
Ohio,Ashtabula County,13,,
Ohio,Ashtabula County,14,,
Ohio,Athens County,1,,
Ohio,Athens County,2,,
Ohio,Athens County,3,,
Ohio,Athens County,4,,
Ohio,Athens County,5,,
Ohio,Athens County,6,,
Ohio,Athens County,7,,
Ohio,Athens County,8,,
Ohio,Athens County,9,,
Ohio,Athens County,10,,
Ohio,Athens County,11,,
Ohio,Athens County,12,,
Ohio,Athens County,13,,
Ohio,Athens County,14,,
Ohio,Auglaize County,1,,
Ohio,Auglaize County,2,,
Ohio,Auglaize County,3,,
Ohio,Auglaize County,4,,
Ohio,Auglaize County,5,,
Ohio,Auglaize County,6,,
Ohio,Auglaize County,7,,
Ohio,Auglaize County,8,,
Ohio,Auglaize County,9,,
Ohio,Auglaize County,10,,
Ohio,Auglaize County,11,,
Ohio,Auglaize County,12,,
Ohio,Auglaize County,13,,
Ohio,Auglaize County,14,,
Ohio,Belmont County,1,,
Ohio,Belmont County,2,,
Ohio,Belmont County,3,,
Ohio,Belmont County,4,,
Ohio,Belmont County,5,,
Ohio,Belmont County,6,,
Ohio,Belmont County,7,,
Ohio,Belmont County,8,,
Ohio,Belmont County,9,,
Ohio,Belmont County,10,,
Ohio,Belmont County,11,,
Ohio,Belmont County,12,,
Ohio,Belmont County,13,,
Ohio,Belmont County,14,,
Ohio,Brown County,1,,
Ohio,Brown County,2,,
Ohio,Brown County,3,,
Ohio,Brown County,4,,
Ohio,Brown County,5,,
Ohio,Brown County,6,,
Ohio,Brown County,7,,
Ohio,Brown County,8,,
Ohio,Brown County,9,,
Ohio,Brown County,10,,
Ohio,Brown County,11,,
Ohio,Brown County,12,,
Ohio,Brown County,13,,
Ohio,Brown County,14,,
Ohio,Butler County,1,,
Ohio,Butler County,2,,
Ohio,Butler County,3,,
Ohio,Butler County,4,,
Ohio,Butler County,5,,
Ohio,Butler County,6,,
Ohio,Butler County,7,,
Ohio,Butler County,8,,
Ohio,Butler County,9,,
Ohio,Butler County,10,,
Ohio,Butler County,11,,
Ohio,Butler County,12,,
Ohio,Butler County,13,,
Ohio,Butler County,14,,
Ohio,Carroll County,1,,
Ohio,Carroll County,2,,
Ohio,Carroll County,3,,
Ohio,Carroll County,4,,
Ohio,Carroll County,5,,
Ohio,Carroll County,6,,
Ohio,Carroll County,7,,
Ohio,Carroll County,8,,
Ohio,Carroll County,9,,
Ohio,Carroll County,10,,
Ohio,Carroll County,11,,
Ohio,Carroll County,12,,
Ohio,Carroll County,13,,
Ohio,Carroll County,14,,
Ohio,Champaign County,1,,
Ohio,Champaign County,2,,
Ohio,Champaign County,3,,
Ohio,Champaign County,4,,
Ohio,Champaign County,5,,
Ohio,Champaign County,6,,
Ohio,Champaign County,7,,
Ohio,Champaign County,8,,
Ohio,Champaign County,9,,
Ohio,Champaign County,10,,
Ohio,Champaign County,11,,
Ohio,Champaign County,12,,
Ohio,Champaign County,13,,
Ohio,Champaign County,14,,
Ohio,Clark County,1,,
Ohio,Clark County,2,,
Ohio,Clark County,3,,
Ohio,Clark County,4,,
Ohio,Clark County,5,,
Ohio,Clark County,6,,
Ohio,Clark County,7,,
Ohio,Clark County,8,,
Ohio,Clark County,9,,
Ohio,Clark County,10,,
Ohio,Clark County,11,,
Ohio,Clark County,12,,
Ohio,Clark County,13,,
Ohio,Clark County,14,,
Ohio,Clermont County,1,,
Ohio,Clermont County,2,,
Ohio,Clermont County,3,,
Ohio,Clermont County,4,,
Ohio,Clermont County,5,,
Ohio,Clermont County,6,,
Ohio,Clermont County,7,,
Ohio,Clermont County,8,,
Ohio,Clermont County,9,,
Ohio,Clermont County,10,,
Ohio,Clermont County,11,,
Ohio,Clermont County,12,,
Ohio,Clermont County,13,,
Ohio,Clermont County,14,,
Ohio,Clinton County,1,,
Ohio,Clinton County,2,,
Ohio,Clinton County,3,,
Ohio,Clinton County,4,,
Ohio,Clinton County,5,,
Ohio,Clinton County,6,,
Ohio,Clinton County,7,,
Ohio,Clinton County,8,,
Ohio,Clinton County,9,,
Ohio,Clinton County,10,,
Ohio,Clinton County,11,,
Ohio,Clinton County,12,,
Ohio,Clinton County,13,,
Ohio,Clinton County,14,,
Ohio,Columbiana County,1,,
Ohio,Columbiana County,2,,
Ohio,Columbiana County,3,,
Ohio,Columbiana County,4,,
Ohio,Columbiana County,5,,
Ohio,Columbiana County,6,,
Ohio,Columbiana County,7,,
Ohio,Columbiana County,8,,
Ohio,Columbiana County,9,,
Ohio,Columbiana County,10,,
Ohio,Columbiana County,11,,
Ohio,Columbiana County,12,,
Ohio,Columbiana County,13,,
Ohio,Columbiana County,14,,
Ohio,Coshocton County,1,,
Ohio,Coshocton County,2,,
Ohio,Coshocton County,3,,
Ohio,Coshocton County,4,,
Ohio,Coshocton County,5,,
Ohio,Coshocton County,6,,
Ohio,Coshocton County,7,,
Ohio,Coshocton County,8,,
Ohio,Coshocton County,9,,
Ohio,Coshocton County,10,,
Ohio,Coshocton County,11,,
Ohio,Coshocton County,12,,
Ohio,Coshocton County,13,,
Ohio,Coshocton County,14,,
Ohio,Crawford County,1,,
Ohio,Crawford County,2,,
Ohio,Crawford County,3,,
Ohio,Crawford County,4,,
Ohio,Crawford County,5,,
Ohio,Crawford County,6,,
Ohio,Crawford County,7,,
Ohio,Crawford County,8,,
Ohio,Crawford County,9,,
Ohio,Crawford County,10,,
Ohio,Crawford County,11,,
Ohio,Crawford County,12,,
Ohio,Crawford County,13,,
Ohio,Crawford County,14,,
Ohio,Cuyahoga County,1,,
Ohio,Cuyahoga County,2,,
Ohio,Cuyahoga County,3,,
Ohio,Cuyahoga County,4,,
Ohio,Cuyahoga County,5,,
Ohio,Cuyahoga County,6,,
Ohio,Cuyahoga County,7,,
Ohio,Cuyahoga County,8,,
Ohio,Cuyahoga County,9,,
Ohio,Cuyahoga County,10,,
Ohio,Cuyahoga County,11,,
Ohio,Cuyahoga County,12,,
Ohio,Cuyahoga County,13,,
Ohio,Cuyahoga County,14,,
Ohio,Darke County,1,,
Ohio,Darke County,2,,
Ohio,Darke County,3,,
Ohio,Darke County,4,,
Ohio,Darke County,5,,
Ohio,Darke County,6,,
Ohio,Darke County,7,,
Ohio,Darke County,8,,
Ohio,Darke County,9,,
Ohio,Darke County,10,,
Ohio,Darke County,11,,
Ohio,Darke County,12,,
Ohio,Darke County,13,,
Ohio,Darke County,14,,
Ohio,Defiance County,1,,
Ohio,Defiance County,2,,
Ohio,Defiance County,3,,
Ohio,Defiance County,4,,
Ohio,Defiance County,5,,
Ohio,Defiance County,6,,
Ohio,Defiance County,7,,
Ohio,Defiance County,8,,
Ohio,Defiance County,9,,
Ohio,Defiance County,10,,
Ohio,Defiance County,11,,
Ohio,Defiance County,12,,
Ohio,Defiance County,13,,
Ohio,Defiance County,14,,
Ohio,Delaware County,1,,
Ohio,Delaware County,2,,
Ohio,Delaware County,3,,
Ohio,Delaware County,4,,
Ohio,Delaware County,5,,
Ohio,Delaware County,6,,
Ohio,Delaware County,7,,
Ohio,Delaware County,8,,
Ohio,Delaware County,9,,
Ohio,Delaware County,10,,
Ohio,Delaware County,11,,
Ohio,Delaware County,12,,
Ohio,Delaware County,13,,
Ohio,Delaware County,14,,
Ohio,Erie County,1,,
Ohio,Erie County,2,,
Ohio,Erie County,3,,
Ohio,Erie County,4,,
Ohio,Erie County,5,,
Ohio,Erie County,6,,
Ohio,Erie County,7,,
Ohio,Erie County,8,,
Ohio,Erie County,9,,
Ohio,Erie County,10,,
Ohio,Erie County,11,,
Ohio,Erie County,12,,
Ohio,Erie County,13,,
Ohio,Erie County,14,,
Ohio,Fairfield County,1,,
Ohio,Fairfield County,2,,
Ohio,Fairfield County,3,,
Ohio,Fairfield County,4,,
Ohio,Fairfield County,5,,
Ohio,Fairfield County,6,,
Ohio,Fairfield County,7,,
Ohio,Fairfield County,8,,
Ohio,Fairfield County,9,,
Ohio,Fairfield County,10,,
Ohio,Fairfield County,11,,
Ohio,Fairfield County,12,,
Ohio,Fairfield County,13,,
Ohio,Fairfield County,14,,
Ohio,Fayette County,1,,
Ohio,Fayette County,2,,
Ohio,Fayette County,3,,
Ohio,Fayette County,4,,
Ohio,Fayette County,5,,
Ohio,Fayette County,6,,
Ohio,Fayette County,7,,
Ohio,Fayette County,8,,
Ohio,Fayette County,9,,
Ohio,Fayette County,10,,
Ohio,Fayette County,11,,
Ohio,Fayette County,12,,
Ohio,Fayette County,13,,
Ohio,Fayette County,14,,
Ohio,Franklin County,1,,
Ohio,Franklin County,2,,
Ohio,Franklin County,3,,
Ohio,Franklin County,4,,
Ohio,Franklin County,5,,
Ohio,Franklin County,6,,
Ohio,Franklin County,7,,
Ohio,Franklin County,8,,
Ohio,Franklin County,9,,
Ohio,Franklin County,10,,
Ohio,Franklin County,11,,
Ohio,Franklin County,12,,
Ohio,Franklin County,13,,
Ohio,Franklin County,14,,
Ohio,Fulton County,1,,
Ohio,Fulton County,2,,
Ohio,Fulton County,3,,
Ohio,Fulton County,4,,
Ohio,Fulton County,5,,
Ohio,Fulton County,6,,
Ohio,Fulton County,7,,
Ohio,Fulton County,8,,
Ohio,Fulton County,9,,
Ohio,Fulton County,10,,
Ohio,Fulton County,11,,
Ohio,Fulton County,12,,
Ohio,Fulton County,13,,
Ohio,Fulton County,14,,
Ohio,Gallia County,1,,
Ohio,Gallia County,2,,
Ohio,Gallia County,3,,
Ohio,Gallia County,4,,
Ohio,Gallia County,5,,
Ohio,Gallia County,6,,
Ohio,Gallia County,7,,
Ohio,Gallia County,8,,
Ohio,Gallia County,9,,
Ohio,Gallia County,10,,
Ohio,Gallia County,11,,
Ohio,Gallia County,12,,
Ohio,Gallia County,13,,
Ohio,Gallia County,14,,
Ohio,Geauga County,1,,
Ohio,Geauga County,2,,
Ohio,Geauga County,3,,
Ohio,Geauga County,4,,
Ohio,Geauga County,5,,
Ohio,Geauga County,6,,
Ohio,Geauga County,7,,
Ohio,Geauga County,8,,
Ohio,Geauga County,9,,
Ohio,Geauga County,10,,
Ohio,Geauga County,11,,
Ohio,Geauga County,12,,
Ohio,Geauga County,13,,
Ohio,Geauga County,14,,
Ohio,Greene County,1,,
Ohio,Greene County,2,,
Ohio,Greene County,3,,
Ohio,Greene County,4,,
Ohio,Greene County,5,,
Ohio,Greene County,6,,
Ohio,Greene County,7,,
Ohio,Greene County,8,,
Ohio,Greene County,9,,
Ohio,Greene County,10,,
Ohio,Greene County,11,,
Ohio,Greene County,12,,
Ohio,Greene County,13,,
Ohio,Greene County,14,,
Ohio,Guernsey County,1,,
Ohio,Guernsey County,2,,
Ohio,Guernsey County,3,,
Ohio,Guernsey County,4,,
Ohio,Guernsey County,5,,
Ohio,Guernsey County,6,,
Ohio,Guernsey County,7,,
Ohio,Guernsey County,8,,
Ohio,Guernsey County,9,,
Ohio,Guernsey County,10,,
Ohio,Guernsey County,11,,
Ohio,Guernsey County,12,,
Ohio,Guernsey County,13,,
Ohio,Guernsey County,14,,
Ohio,Hamilton County,1,,
Ohio,Hamilton County,2,,
Ohio,Hamilton County,3,,
Ohio,Hamilton County,4,,
Ohio,Hamilton County,5,,
Ohio,Hamilton County,6,,
Ohio,Hamilton County,7,,
